roll_number,previous_percentage,past_attendance,study_hours,commute_time,board_exam_marks,tuition_hours,attendance,exam_marks
R0201,79.46639868246825,98.09865082011287,16.821784099178284,0.14469701979497107,79.03374542101709,8.556245661758771,88.93583380793999,75.97826098201814
R0202,81.25110305052749,76.59825557571297,17.53229233464944,1.5723653383964262,93.33499300235925,4.671036923142699,69.82116793926933,72.68467700990978
R0203,92.90970409641974,92.74513731645223,7.439783272848509,0.7538999433725442,83.05988395123507,8.349740733648902,83.76110260071873,80.5192617692598
R0204,93.8164124981191,96.75751433634655,17.81518974174073,0.20073499019010788,85.41848985915233,1.7761981945520222,88.02026886915341,83.54920798303522
R0205,90.43823485132903,87.19943284926224,15.301516933957544,1.267558079086501,90.89919518184158,1.5916753447981447,79.28953163741437,79.39636467302637
R0206,83.94381425293332,88.58211639283162,12.801240248248758,1.7602627068672834,80.3971464274976,6.574713688561536,80.29491837031875,75.24299241231435
R0207,81.70399610323834,90.17511066306238,17.453752891720775,1.7755070188279727,75.95862185125915,8.701430055517372,81.73796394754565,74.6025887689405
R0208,72.2862384503614,95.12615736194701,11.288738739784486,1.9153269496179464,88.62114657982139,8.924261775360394,85.88584520287452,71.81179777260732
R0209,86.05158903090172,97.7861726215764,7.909909343350958,1.735410919533376,88.3890937165338,6.437404583772466,88.24903946203023,79.11337118853555
R0210,77.98745327411886,80.79897952352842,9.272790149159205,0.004281838690950446,73.79531652856194,5.254892302093175,73.1768213267125,69.31584914985768
R0211,70.61120407876479,99.38390587746476,12.577460274399723,0.7604823328267805,85.74554669381033,3.313930876965162,90.15637834554957,72.26035624999442
R0212,83.3239845734139,93.98696142708346,12.969961890097636,1.637085159811006,80.6388467236405,9.800004155993314,85.18404248522133,76.40750149895298
R0213,93.52975200846562,93.40237322663029,17.083712396618505,0.7325060119969484,86.65069139931589,3.1969568666625046,85.14142355709554,82.6472005707978
R0214,72.42587236013021,86.95225969631824,16.87029085478502,1.2030970127594123,91.51412139487012,7.441861072315932,78.8912507450221,70.5585810227544
R0215,84.49421726118857,89.61370227004454,13.720498358068623,1.212633894749064,87.62039521224486,5.319817999050008,81.28985444929607,76.74894606960714
R0216,84.31290494785544,93.09046468118255,16.711782250482145,0.7300506080776461,90.642236806571,6.085123425253467,84.53595770650783,78.39656467488929
R0217,83.94511180234335,78.09022606736225,7.876601874405065,1.8089478545625752,83.817873753517,3.9348055058862617,70.6080499612123,72.11432823908932
R0218,87.42009066503147,89.87140681914005,5.750967906399415,1.0064566907722352,77.66170451106652,9.648231254722479,81.29665914338521,76.45874225420141
R0219,75.91600937725724,93.20988561043362,18.104507339520502,0.9295684118750016,84.09906050856631,5.716823260992711,84.92913538928917,73.71548774054237
R0220,80.19078062923248,89.28847101482573,6.133317406441543,1.9950274913237918,89.41770871121045,9.3778763045879,80.57198444602868,73.63306408852013
R0221,84.98481558377316,96.57326894202785,8.70032644615996,0.9870007281452333,84.0571274176533,0.07591416173914123,87.38775972254268,77.97876387811377
R0222,75.96605074051261,73.9236181957087,15.429784244365768,0.3567965038571621,82.3640661293763,5.726705831911209,67.30646076322779,67.9005154942579
R0223,75.35849864809941,98.72554267973258,11.141719064409637,1.026138845726876,68.98691260829729,7.171868897252715,89.25123803236042,72.40406036946187
R0224,83.10065645557683,88.48143782993957,18.14470954873263,1.62803347103986,81.0084619589259,7.45080171162218,80.46055989105072,75.4831064827296
R0225,80.2149019778126,94.9090963266142,9.469696919934043,1.5537206537965629,76.80088426655286,9.049768817816814,85.76347456571852,74.36337790678546
R0226,82.17140915548228,97.3330033876453,5.1780702000403895,1.577163530216942,92.94031566482133,0.044016090037862776,87.7734714399226,77.26627939732899
R0227,90.11739509895781,82.6472901459617,9.509834608411161,1.4160475679958235,92.45875730984808,0.0033015925947643687,74.70204179497428,77.58745278747274
R0228,86.87206786759728,84.92937533942,13.671125737772474,0.5084356581333764,89.20029857074198,4.722634607952153,77.1100870113282,76.77061376743114
R0229,79.85596319623049,87.50785310771434,10.639075631049401,1.7241681716804629,81.71242081734614,0.2929370500537065,79.23337819520904,72.85383604904973
R0230,84.07631992959375,86.0193580920126,13.023091336381329,1.7868869307525301,90.32807291754045,9.745325536623746,78.04965781259489,75.48661604616244
R0231,72.95522144020018,82.6253255015544,18.14897178252528,0.3883053932370981,91.15086544039991,2.2206517454139196,75.28181226530013,69.89103324350299
R0232,68.40233672068686,91.42117012964322,18.68727581345553,0.26091127310278783,83.72640778579557,4.726647293648448,83.36383222857945,69.56349993881217
R0233,82.16972042041508,91.76431711370103,8.989610969811682,1.951209937178224,84.22877898113636,0.6113763001222361,83.15902569797103,75.24231188638596
R0234,85.75384513841325,77.36775033288887,11.932107099048512,1.7366479273007358,83.52496856243724,5.2204841617125854,70.10029508416223,73.31808286297564
R0235,89.22791090871533,83.59786462140939,13.237160228621768,1.7864722944198934,83.33529548999996,3.799561251474085,75.9076193348468,76.97146019274845
R0236,89.57192620160262,94.38562442025913,19.236686853323704,1.7727527692487903,79.69483560055122,0.44660028877223756,86.03171870022778,80.47365531108476
R0237,89.5461957862467,89.95128808351771,19.97925978746577,1.0833736480674567,85.71474974476281,3.3512426669622473,82.00056584816109,80.0213740614011
R0238,88.59809328918867,83.14119168615858,8.5311087326229,1.2928034733315994,83.45558211992619,3.914360202228556,75.26072012989997,75.96618898329113
R0239,79.85122083650688,89.42796896478647,15.904698070187232,1.0907257042672833,87.91639917043996,9.8992149127494,81.0436849964268,74.52348743045997
R0240,77.55093211323708,82.71180099287645,10.670465933497926,0.10241269838065814,87.0358617714798,2.0788587191937546,74.91321596211607,70.99262575673481
R0241,79.52897831636751,82.0411610974745,5.1216229532931985,1.4910061707055453,83.42947749593404,5.447796153700997,73.97736543185911,70.8411746068759
R0242,80.52988916341687,97.24924461103814,5.138787836538535,1.0106640666717606,83.80962814359648,9.873155491986287,87.8694454097463,75.47579076778014
R0243,84.27000731522742,93.8375943802863,11.908490113433835,1.2954181495804595,88.27529520151296,7.920192079401351,84.91142758631219,77.77862753166214
R0244,71.55353382926894,95.47550380607652,12.32502369506502,1.0052796099510706,80.48804492357328,9.93367500882089,86.4854031617273,70.93732992789947
R0245,90.10135241815337,83.19804743165136,5.33854544860164,0.9836226446449119,91.33802115053236,9.682983146601693,75.18001637408503,77.39950520972512
R0246,75.94159959013281,91.24269618182413,15.303911251614537,0.34357821895553364,88.55956358660231,4.895395420941543,82.78887328031965,73.08732730184536
R0247,78.31754297741836,84.87931141359002,9.410050828924296,0.5574274302822979,89.1792365559135,6.9637584987056576,76.86192041066884,71.90942027227376
R0248,83.31810419798248,86.79956428370694,13.39839652303924,0.3177053838879116,93.33498754755124,1.104431269411511,78.78851975274394,75.94291827336104
R0249,82.09077072389672,86.54542662901653,9.513786097481281,0.39133259125068487,87.41366926806339,4.411488250468018,78.43471765395161,74.3629182581774
R0250,87.6831713185666,92.6567178569374,7.507014723039608,1.9459547608406098,85.5277190894976,8.090185422666975,83.73498398346635,78.12055855860262
R0251,71.0625730323946,86.75377924970711,11.107606078983128,0.30622689154439686,77.64967974776675,5.0533532097714335,78.68119948542085,67.93440990720849
R0252,79.17148875592814,83.13214028475346,8.484100471857511,0.5385408486104153,87.41397656378035,7.026990328172319,75.23628275447965,71.82201133505272
R0253,91.45676036220777,89.13198786876882,13.02201465378752,1.18117931547717,90.07840022524007,7.45751329984277,80.64323525172087,80.24284325243953
R0254,74.29704983610547,86.6550070193427,7.982427954297199,1.2203571524732837,85.98374636417634,2.5346914124289386,78.34157607026829,69.90735579818693
R0255,78.3902731477076,93.04750930058162,12.626089649669407,0.30794825948765814,84.89628519056977,8.756993729425655,84.36419585856308,74.1561467724695
R0256,83.05616986457173,83.93053256078102,7.360677723033014,1.5874348515704246,81.96068083004849,4.59822430909179,75.90279592345317,73.23461703318563
R0257,84.13681655260874,80.66456690124532,15.064620642286775,1.57040573582565,92.85693832934544,2.1018510362154377,73.23052812194358,74.58801526494607
R0258,81.42808698125538,88.38396999526609,16.30906526662136,0.4746354084077822,89.26143235463971,8.654158817884438,80.34147439712311,75.45775615307535
R0259,86.903597210567,98.53632612576874,6.655913513749007,0.5773326053509209,86.45405349253969,4.178188061062537,88.99395865742866,79.50129915200459
R0260,83.60113679561678,84.57251891303227,12.017036180560087,1.875975730918994,78.56190242879676,7.503124383797197,76.5510645788126,73.50189163502114
R0261,72.31091691636621,89.1345595020705,6.063075509823104,1.6513428919589561,90.96949386868314,5.480330722215929,80.32636241741552,69.87561380414171
R0262,73.82466139562015,83.08509465305642,13.972736683130035,1.3955940661250477,83.28832121783293,3.818717522345004,75.44369640065054,69.00387888878127
R0263,84.23887706270312,92.38256653841242,8.96606446894468,0.16446644302120106,78.30647950033767,8.098764150385694,83.68516609343253,75.82351051752211
R0264,79.7555725915952,95.87177181056587,12.914366852580617,0.8365281618051514,88.24644774559796,5.84469931644613,86.82599556780575,75.94954291677627
R0265,87.98252193080168,96.05862405062294,12.761915140764367,1.118603744153654,84.72483266024244,3.9056210242703173,87.01315046293678,79.6611718407487
R0266,77.80106071497319,97.09157597341564,18.865315192907005,0.37482257596755386,87.98897839269645,1.0959787033512702,88.38989792894357,76.30600405647604
R0267,88.22416967376006,93.42052490988047,13.236248338530844,0.896453164216449,88.0865753244878,8.954453137667079,84.78813302490911,79.72239025780523
R0268,84.49752826830598,89.09368291777362,13.744977195774734,1.20205175497738,88.03203828255019,0.35469585341666554,80.83460344486735,76.75348803201312
R0269,91.72508933269435,87.91914350737582,11.024796886465705,0.6547533602307984,88.52432779946207,8.631873483680563,79.687151492893,79.6768362639615
R0270,82.38625856465066,88.4601418020393,19.236194047742252,1.5618896379009743,93.36991089920124,3.5996152488315545,80.55104782617603,76.54400638365784
R0271,87.27443330240081,90.97927025141476,16.657788641594145,1.680899163277611,89.25804545403989,6.393387635014058,82.70129109821528,79.11321513630436
R0272,79.6141839381316,86.59218383150571,9.281079354542623,0.6472189388681415,86.51263640441292,9.221997238356852,78.25751652996763,72.87473079641103
R0273,66.31156664611885,94.86581177466135,17.66314378664348,1.6773143089849143,90.68814943149202,1.5170661550389841,86.37024310998228,69.87934404256319
R0274,81.52337726226581,80.87246561323124,11.48594540277635,0.20715313220603004,83.60411110922993,5.669504756388102,73.37655905568091,72.18218638391315
R0275,77.24458853780547,80.28425447621342,17.43000715300391,1.6754581972453126,86.04071277800456,7.64432862370192,73.11653968766407,70.72897407802299
R0276,79.20776252446065,94.06210283755358,17.34332102440253,0.3055008633352332,92.64349654045878,7.575838327190574,85.43160313697807,76.24287291490178
R0277,67.55730042560504,96.75972899848986,7.833052801442816,0.1658543050194521,81.18084260622581,5.25631914599504,87.44852595394447,68.9436017582227
R0278,87.86213736020721,90.6686857495348,15.517116970753653,1.2835508088820224,77.82270153110458,6.247394599064581,82.35119385276757,77.80652203324905
R0279,92.47624158920392,90.71154226328389,9.359644539597966,0.9438747315105886,81.292420461669,7.575269941328445,81.88073575511017,79.85619998130896
R0280,93.97788807550678,95.47019683816691,9.462390049890022,1.8157812008256655,86.13176728665006,8.410276377574117,86.21539359168325,82.20002182864677
R0281,83.42343291673667,91.46938906813594,9.44522115320871,0.7263783921816984,84.68052704917716,7.618130968758638,82.68586375149599,75.89511450441898
R0282,78.86919599955365,90.0480398229951,15.883523713399223,0.5743045268752573,85.6526219869825,3.5400494318124265,81.680833129566,73.9199985527903
R0283,90.06465588573255,80.42720097268209,8.44739062688804,1.0014698122883967,82.83757533925183,9.967264010577331,72.7673851871697,76.07376566383513
R0284,82.03702194416621,91.65400647228131,5.013587528691353,0.9118923715373226,87.05313005766098,4.345026937193044,82.68628231670425,74.95435059528927
R0285,86.75072400293132,86.39293964180257,15.728552802239497,0.6888560924343765,86.72280405285471,0.2446470275893342,78.64800124411465,77.11109840463595
R0286,80.58259014627913,97.92342422075825,7.567771157526879,1.3874825973966571,89.43261113290326,3.6261695158546203,88.32802866993435,76.30579394498783
R0287,76.27964907740818,80.03836215285565,6.56723592961752,1.5191236678278166,90.58565735953573,1.2778295457384325,72.3104063885004,69.34808106478333
R0288,82.66490291309415,83.27675384752412,8.562741808910902,1.7059679380602732,85.3304035330801,1.21442615728375,75.20390815758212,73.24128106498654
R0289,87.47472751923041,84.54313380410838,10.698507834840559,1.9457132094206857,78.63976192977444,2.8153504010689434,76.35474614466177,75.58070910796776
R0290,82.5602374827676,80.11632608475416,12.13859491209801,0.5333123842650089,90.34763060529889,0.5337549417726084,72.74373798807136,73.41557034876148
R0291,86.34895510299134,94.5074370879991,5.668550610689462,1.432186964979923,85.00963643975317,6.88512188409563,85.33557145541813,77.9110175011686
R0292,87.3910738114032,90.34349778586875,19.558599989410407,0.7885164709914905,77.49932401397247,0.7398888420190508,82.30286405172731,78.22758074381542
R0293,83.86427108953939,76.47543230894331,15.740945801293371,1.3541639439022162,91.63010211235948,2.0328955543595617,69.41557855698817,73.52199839256994
R0294,88.29997035358345,88.97798579985195,9.847910979865041,0.9519633806984407,86.16692184235565,0.9289971449411938,80.53334333636354,77.81358400501159
R0295,86.22816327348897,80.0284408130162,9.780458859280959,1.9875462055358633,91.51035021399913,0.6316773090303107,72.47497841237514,74.9032268622503
R0296,82.50076353224449,93.75313306004801,11.72813824052689,1.4578042715814998,86.83551883453578,2.677516655395417,84.98655247484291,76.30412646405465
R0297,91.88516944829196,77.8514260848772,14.393672341445495,1.904982600868649,72.14514094360318,5.7189896766037,70.75354743532709,75.79103916698374
R0298,69.96901133948569,91.94248691603659,7.195595998834516,1.6699390989623715,78.2660388081002,9.646855564468417,83.12103448186298,68.39840909108642
R0299,77.09060551141343,85.99792006425304,7.833947206474285,1.8058020223267421,87.11920544753406,8.755566543496062,77.80627330118574,71.45173271493726
R0300,86.9340130675846,84.7210090375743,17.891518742503266,1.6288383944293499,85.04583098354681,8.759339254453248,77.07252865452844,76.72672225687181
R0301,92.61980119107412,88.37949777090664,8.843823858336089,0.9183182607518228,89.30810516758005,1.760670360376576,79.98767629291076,80.1270320363658
R0302,80.3762259578528,96.8401305950563,10.702924969627663,0.5035769066937688,85.81920689637042,2.649071934978201,87.76605264838805,76.04462870833332
R0303,83.37458631897113,78.56053087224204,18.069077764251755,0.7406403509010444,86.64739455750681,0.763933167953057,71.60991220951213,73.59387869454403
R0304,75.01202160527981,83.05670057428081,14.947217440997338,0.04047246527990089,92.63995778754483,7.7846833991518505,75.61626751380416,70.78405836777239
R0305,87.82213343286807,92.84662513372577,10.125678190125324,1.0479863349293344,82.20379162367968,0.6981630148556195,84.1032968459528,78.45820806951703
R0306,87.9383784052041,90.95118595237365,15.255493185869312,1.0101156005408174,78.52057546437305,5.566956708208533,82.50509109700762,78.15308255556631
R0307,87.18906256114126,75.77376652344057,5.295248230721206,1.0505009296609764,90.94984750484855,2.4787557232395074,68.27802724557598,73.60265554247364
R0308,84.45315256807585,89.39693708681456,16.03463990017048,1.9480624499441277,80.44462766224717,2.4344563402874475,81.16350300356703,76.15233435090974
R0309,89.19496315750666,89.71298160603084,12.305240607743592,1.8229080069096786,72.29961679854259,9.907250552476052,81.14768702914559,77.31497658061423
R0310,83.8256185352709,86.96453585194523,17.197732209266917,0.323425556660216,84.17597890145566,7.567798069785374,79.12011018116897,75.70880277675326
R0311,83.95883276662738,94.77139967710762,19.319564780097025,0.7377650431117784,85.1372067756084,8.3693935829105,86.22260945664607,78.26730748985895
R0312,84.22645726345903,87.50583858486878,18.886828242418524,0.8479123589265238,90.59664516019411,5.719826853440127,79.78729164429815,76.91109069166527
R0313,84.53671693870437,95.74530279922139,18.638975651830112,0.7210658357032955,82.35841121612208,8.710142873937492,87.11717427673395,78.56523001440421
R0314,77.93213517135976,86.44347543209929,12.682549339008307,1.5969919272078261,74.1203795764504,6.454905391663529,78.4511992803081,71.08078983250718
R0315,76.45163008805825,82.10223501416746,10.40213171208407,1.0480753397351739,92.97134603389017,9.461737047963453,74.31075484312328,71.04303905229136
R0316,71.28676361357705,93.58895672688223,11.975529870960091,1.14419963394325,78.09357043945575,2.8133858604563677,84.92459439347363,70.0626753960206
R0317,74.84694724289685,91.18238941315393,15.348440049700411,1.706027117975851,88.30608884181977,5.953195457828951,82.83563592803701,72.56559300762126
R0318,83.17645950296078,91.30378951378518,18.2599666530678,1.6118563068307172,91.30937336786258,6.9013134793689215,83.04855990252685,77.43195476116111
R0319,84.56740267482004,93.96979719608822,8.104794545001793,0.2644230456405994,86.68958862819173,3.9293730502780666,84.78418011082401,77.2688776361181
R0320,70.28431522211865,88.16066999561436,18.772897376925545,1.4278291681672686,87.63589583013757,8.797079824040532,80.32973038409138,69.81836203476655
R0321,75.29253293246505,95.6073065907589,17.22770347954834,0.8708722578040711,89.51942978983197,9.798031631041544,87.04175099847065,74.44059942969102
R0322,77.78299847553664,84.29099915821726,19.68284022767352,0.5892978061250009,85.32875370689831,4.937694913726616,76.817704985789,72.42678563307297
R0323,77.96558472396542,88.5604105210391,18.203776599225307,0.10003764180437269,92.37746202663686,3.9064065480433907,80.61273129256864,74.14187546567469
R0324,73.99594952723197,89.68779168036703,9.1990599453786,0.9744991206909019,91.91801959291988,4.719379285564587,81.0785728428613,71.27971458429167
R0325,77.2542763094919,91.64339062775753,6.589338670160716,0.7108733614490628,86.13059239665293,8.527367457319317,82.60980129043958,72.71645274270195
R0326,79.4579684559709,75.57171270418065,6.683616079873829,0.5030260793528016,92.78162166375668,6.454684255181676,68.2673615527738,70.28228826671403
R0327,88.30527192987594,98.4519685999297,9.36834977867414,1.389343459193915,88.53329749006892,0.4477237251809507,89.17166400579657,80.46173739926232
R0328,72.52744662606827,89.55317108455421,14.21275585976809,1.538970774631174,83.13763618389133,5.421699104457148,81.339444366597,70.18019105080083
R0329,84.18088823611862,87.55405645897166,17.064804891457587,0.4895790380588496,84.06691054254246,0.17300122740969814,79.55014123973132,75.8997569494501
R0330,64.77453014412889,75.92881169359522,18.48875460472347,0.09889487335869451,83.03607789562392,7.785353710034054,69.19758479863161,63.37159347308187
R0331,80.91613101688591,90.83803070546128,14.356300765538492,1.69750540113047,91.30477324815708,3.2831227354246373,82.60067560402857,75.80536061662701
R0332,90.54557568222754,72.74863105407096,5.084469691220806,0.019919482408606637,84.39089976014793,4.720074821173293,65.62497993685179,73.80918886126028
R0333,64.28265218314873,83.53438653842841,7.794751647778003,1.874224987842944,87.8303106177957,7.9867810590763195,75.40543166552465,64.45232920366472
R0334,80.49516810850929,83.97805283436918,6.495893057800519,1.2552397479654118,73.51829914474678,0.46448817285761557,75.79932205186485,70.88754124978972
R0335,88.65255732320604,84.54079924491955,10.44986713353515,0.6436932704026406,88.88071126276736,1.5854153559161044,76.44122700768008,77.3030844120271
R0336,88.51150974411837,93.48184115290638,12.520264904506188,0.4929558191534724,87.76957829224011,3.9796037644511486,84.68127146479888,79.74532691604803
R0337,70.60618049940436,89.799156107552,5.650957678678413,0.018011328528950488,79.06291312285127,2.299251635455606,81.04865698155696,67.99236377652956
R0338,83.54852639285454,84.87660148603362,10.22716963693483,0.4709428340217543,89.62152684769146,3.3790142577506312,76.7865276900295,74.72974074072916
R0339,81.4617803626096,78.91955335427659,7.687695119379839,0.2754566030342822,86.50636309880684,9.98174737892465,71.53100706159701,71.50858357618891
R0340,72.66927088621684,79.991309338937,14.706052493883108,1.2243324414462913,87.26003232676369,8.254144375738107,72.54958147917304,68.10046981709205
R0341,75.0348327823863,93.77103990448647,11.9640855398651,0.3330911771876026,82.01305247946044,8.839018149601085,84.96129303981101,72.36154141854797
R0342,79.98738403295215,91.80707617764436,12.429764704008631,1.0572596750732386,86.08210051796434,9.370546335657753,83.1072936950535,74.60434364823946
R0343,84.9696271960363,85.60127639330707,11.415376820501915,1.1802328446889416,74.16992257799724,3.4093588031419566,77.53190855662967,74.22640972652292
R0344,82.734590140584,98.76057044137912,19.340295657298505,0.596083396693829,78.8169301854554,2.970769577964727,89.72937751061565,78.26532240699265
R0345,73.08561726412216,91.0512648697771,8.221026876823448,0.07012989803743741,92.66297703178988,2.340624925720749,82.36127269492269,71.40575315229275
R0346,64.86556676925427,88.09159896229603,12.749963897658116,0.0745077612283922,79.9212445691215,8.301169113081226,79.94835818161822,65.6249733088693
R0347,82.94176303484093,84.7982298068716,16.04026052548004,0.05269466438783521,82.44082361765236,6.79551862285185,77.25800330661919,74.42988385844743
R0348,84.30827457878536,94.48353017792817,13.352666197018438,1.4782493342730925,90.19658401562728,2.361719824828773,85.57003850481641,78.06604936477142
R0349,89.95411846836083,86.54857825616531,18.935313285752017,0.6360194096285963,86.38373516964776,3.769938292104549,78.97046779671174,79.37541670762856
R0350,67.77499562881015,92.88791145640387,10.669525334619262,1.5926003719353272,89.53846376423797,5.067117639327982,83.97226873223369,68.91151188025682
R0351,75.06681251553059,91.38070214978879,11.95513708659767,0.8634656476856983,93.3687791078512,5.281400572737537,82.77341359871062,72.85447177215315
R0352,87.80445655973406,93.52995737062272,6.327834728220926,0.9059962016599277,86.65798836776861,8.887277285517147,84.62452753513269,78.58940533229598
R0353,88.10945959391049,80.27185760470809,14.134986665778927,1.0257652050191475,80.79350674124274,3.805661329472163,73.1904270801258,75.57496787360667
R0354,92.10471721510234,85.33552992606077,9.32317952672159,1.4260629127502078,81.57885685413828,9.085240305005124,77.365426419549,78.24761994601306
R0355,68.60308088588556,82.57810317997262,7.404635592733532,0.5470057316594141,76.97187067611861,4.4136756031978965,74.64081517703869,65.00781776694768
R0356,86.17090994374426,76.1161530830261,13.16796939356762,0.2431746990670538,87.6679201404349,7.463726747923538,69.20226503308147,73.94651477249019
R0357,84.73683088100466,94.11279263051652,12.98465395069866,1.112114670382923,81.17323246614193,9.302543199850561,85.36340401960194,77.46908592764537
R0358,91.4888930131503,84.89001998560208,6.138074618360713,0.6539552464854785,87.87373598493879,9.075757039632663,76.70976633753968,78.09857137556678
R0359,70.67291526631155,88.35983612266534,15.473231802417091,0.8849826273360748,73.29394046635326,0.5695286729568116,80.15248031424615,68.13072804187388
R0360,80.3816123683925,87.73400791732908,14.356582859762794,1.2938934166746108,84.16729480424073,2.057042949765698,79.63719984445811,73.8806799210237
R0361,86.35647355228657,94.57085193139334,7.835259241197458,0.9882514822825412,89.53039961392057,4.769054255322751,85.40553255927445,78.3246911467598
R0362,85.85857117934015,78.96774122539578,12.041522932310658,1.2405576342016857,93.25241338738198,4.3155428995310725,71.51417409639065,74.82903768312127
R0363,79.8525646279579,82.13920107214145,15.8048437471784,1.0884000042272557,85.58432901402895,6.40891664837207,74.62996622794776,72.51757202659189
R0364,89.1718873504362,87.02422817799524,12.941536108119148,1.4795927438721983,87.23980966911145,9.447090508254123,78.9264356754725,78.29551400110125
R0365,68.71635214914784,92.62840120900279,10.932336142753552,1.41187323542324,90.84721376138721,1.1240471127794882,83.9417225480351,69.63366774023822
R0366,69.29851565195563,93.5321834040512,9.835076871214154,1.0683797836172384,79.0173563041549,4.518586651342405,84.59190708702484,69.02458721975277
R0367,84.13565723116444,84.67676637098151,14.155907999660805,1.3578060417194138,86.82981864646835,1.9241103788713931,76.84113385160511,75.34183862038161
R0368,82.09914611969099,99.2813905228259,19.08663047465361,1.7471192045452255,90.1541610314849,8.941075983979475,90.30061996200722,79.04289086171129
R0369,87.43295303254075,84.09126827794412,15.07617260716225,0.8645425755763372,90.00680048134576,9.645801858016528,76.39981013877653,76.9547126039098
R0370,83.33235006765025,82.0297987562648,6.121188554544732,0.8255261454975873,80.46326573724022,4.787016818903501,74.1297571586796,72.3342801327954
R0371,77.40713366655157,97.70496379275458,11.910274602232008,1.5284912417047603,81.26254184086784,1.0401029772814074,88.46135342872489,74.62117896056176
R0372,90.80578428801442,93.78228443238217,18.362361972659414,1.165107674083988,87.13263499891964,7.852946667226732,85.2841918728967,81.50386681114594
R0373,81.82328128588148,94.94547425495283,6.416936387016303,0.1420135604451771,88.98457592062591,6.97141350492399,85.65677052485933,76.30527777097538
R0374,79.7793979774344,82.95650190798182,19.83313568206315,1.7842240313821627,86.39543150154357,3.5467082661031046,75.57552996833417,72.96213522185445
R0375,93.2371273136699,96.99381223296474,19.236040904681317,0.06156620447528027,84.63942887736684,8.874074739689634,88.3959409828871,83.50569609586019
R0376,72.2497848625757,86.18374674367789,6.174117210948138,1.4967927124194862,84.85827542915641,9.758318897827072,77.81613743737796,68.60105234991106
R0377,81.20381992656323,87.09431730937264,19.001199806743323,1.5175882854086258,84.94016047821825,5.578538491301954,79.17569106031834,74.599895146854
R0378,86.00258910290927,88.4214726045906,10.446988853891934,1.906222170563861,87.82521880480115,5.6572791134429234,80.15401668204322,76.88088771937448
R0379,80.7034773403964,79.3456347952787,17.670637506137936,0.10826881680464151,90.30788063764972,2.9751350511377783,72.36132691799638,72.84029716640772
R0380,76.65047957934718,97.79723946656651,11.275750065699073,1.193713721568982,86.74190950853271,5.845060359833142,88.5983801133431,74.64964017565964
R0381,87.15239459758551,92.82019277250868,11.612826690537737,0.8556811412541059,86.1051383758459,4.396423205248466,84.15008300161924,78.43187135919274
R0382,78.33885395410655,77.9844816599382,14.513646364663138,0.661265909719084,87.23226282463096,3.021910269280519,70.76601547707708,70.56589784750561
R0383,88.86164763353509,82.2243878714482,16.61716128913975,0.18063712059814607,86.4388683549326,0.6718519652390131,74.88855578992555,77.41324063034898
R0384,71.9849257400389,76.7741232687618,5.50683726422373,1.1253082393426184,88.77120893361686,2.527078597091249,69.45425043894733,66.23907939005043
R0385,84.72384755671948,85.51615267436944,13.897339932907014,0.9580814513492273,79.3676905945824,1.9785464967766442,77.56348015847587,74.83039437869508
R0386,77.78568962632396,93.7674604196354,7.800994911460565,0.20910891630204853,80.55386631800033,5.420419845539489,84.5774473043911,73.23066383961812
R0387,85.5130119171321,82.9008350156596,10.189242767948045,1.2249790141941668,66.40048514162069,6.016700217635939,75.09552185724513,72.80672920327746
R0388,89.15093587239477,89.26941353320402,10.219529992328248,1.475906240505877,78.22342586502046,6.085717243060165,80.78292813222768,77.75295697348913
R0389,80.461050521963,79.26934220012373,12.035905103317305,1.5345566021072965,90.3414054012282,3.8818100104567907,71.71271385383591,71.77784672464324
R0390,82.82819056576551,91.38309805576668,10.012046178142601,1.8107463765248548,88.1390487784929,4.212297336854959,82.71539109585227,75.98055562920489
R0391,66.63649106023963,75.21799431531727,6.610416776760016,0.8189414837775544,74.74488223280612,8.3423842964064,68.03879788434126,61.97709897175855
R0392,70.99434011195777,93.46943289403004,7.184431077881772,1.906145537244274,88.56510857229033,4.762328135171624,84.23978996832975,70.16207182177338
R0393,85.66625053306149,98.24984417501094,5.501569783416465,1.7308588101653721,81.15959157956732,9.877733321371224,88.80232602841028,78.06171227918388
R0394,82.85759882546165,93.06704389373658,12.053736279931314,0.5930031420478781,91.28928372302596,4.396172300088649,84.40848828033515,77.17172666426009
R0395,91.24433479956878,88.92273262749467,19.31671542279483,0.31856607469891696,87.92910982376513,6.49580944617839,80.79134081248127,80.34267176721666
R0396,86.70828022611029,78.99989142301513,6.735128354721748,0.8707787922560268,90.55626924011263,0.503629989933958,71.47500616539541,74.5749311575999
R0397,77.66078110453611,96.92846255941751,19.19396739504623,0.8037974159119332,88.83016952419993,6.533399244188108,88.23410740947425,76.05405394714762
R0398,79.65277481605514,98.05785003039934,16.000422720981405,1.1514386106624086,84.49338056511084,8.514263944150061,89.13601503930394,76.7031957332511
R0399,82.159155205209,86.35122054817515,14.562482044012448,1.166772464655496,88.16014853305386,9.424578385332962,78.32349638513966,74.70780122406563
R0400,78.82062968276952,78.8941967172344,14.679166329853444,1.4999739687599505,85.05168909074331,9.973206116397705,71.74706696889967,70.69384418940719
R0401,73.30507905984066,89.92820500736316,17.400914725944233,1.0197798964112204,82.53656844237415,2.8217864564923314,81.73077605756717,71.06022801970879
